[description:"diagramm classes facultatif" end:"1591627395" entry:"1590746372" modified:"1591627396" project:"bd" status:"completed" uuid:"98f41e81-f9c5-4a9f-8246-77fafacb7691"]
[description:"diagramme en relation" end:"1591627396" entry:"1590746399" modified:"1591627396" project:"bd" status:"completed" uuid:"53260569-9ca3-4a74-bd03-73b183b7cf3e"]
[description:"verouiller table" end:"1591627396" entry:"1591403594" modified:"1591627396" project:"bd" status:"completed" uuid:"11010909-1a3e-4e6e-af3e-ccdfbca5d17e"]
[description:"fenetre popup" end:"1591627396" entry:"1591403613" modified:"1591627396" project:"bd" status:"completed" uuid:"d9aad3f8-d393-408b-ae74-bc82062d62fe"]
[description:"rangement" due:"1591126463" end:"1591403442" entry:"1591273399" imask:"10" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"6a62df70-d096-4d23-8050-57c26dc8be1f"]
[description:"rangement" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"98f8f243-5770-48f2-bde2-c6b30d6fb1ec"]
[description:"rangement" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"ad1703ca-05a6-4506-a5cb-1e5d33ac7381"]
[description:"news" due:"1591126463" end:"1591403442" entry:"1591273399" imask:"10" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"000b1097-7cf6-4c9a-ab05-8b25d92c6960"]
[description:"news" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"c5f68a9f-da66-414f-a86e-10fbe0130f4d"]
[description:"news" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"3f2e5119-7805-4560-a289-79de2c043bf7"]
[description:"activite" due:"1591126463" end:"1591403442" entry:"1591273399" imask:"10" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"8f581d16-79a8-4a20-b540-d1be0d21a472"]
[description:"activite" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"174cb602-5991-4ee3-b087-0a87e6717131"]
[description:"activite" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"7b23172d-549a-4185-9ed3-42de61186a3a"]
[description:"journal" due:"1591126463" end:"1591403442" entry:"1591273399" imask:"10" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"6bbbc211-8a54-47c8-8ca9-f4b437a75aba"]
[description:"journal" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"afd8bd52-3356-40f0-9e31-79ee9c4dfe3f"]
[description:"journal" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"915e3131-52cc-40c3-91cf-e85588bfbe61"]
[description:"planning" due:"1591126463" end:"1591403442" entry:"1591273399" imask:"10" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"3b32391e-8b57-4b2d-b8cd-5e380d5cba3a"]
[description:"planning" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"4e603926-681e-4b59-a617-00c63d4625c3"]
[description:"planning" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"eba94813-a0ea-4892-ac9b-41f4df7cf109"]
[description:"sac" due:"1591126463" end:"1591403442" entry:"1591273399" imask:"10" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"e662dda6-5670-48c9-be9d-e021e6991eef"]
[description:"sac" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"ef5c95c8-20dd-40c0-81ea-7c8210a917d6"]
[description:"sac" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"95062872-c279-4525-aa89-09e44f11d886"]
[description:"kinyarwanda" due:"1591126463" end:"1591403442" entry:"1591273399" imask:"10" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"1537076c-ea06-43b9-8a44-947baa11c612"]
[description:"kinyarwanda" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"b7d4e40f-a39c-47b7-9c62-f8a3a3ad3058"]
[description:"kinyarwanda" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"a7ac6a71-2086-46db-a050-d9667aa9f4bb"]
[description:"phantsper" due:"1591126463" end:"1591403442" entry:"1591273399" imask:"10" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"6926d430-beb5-49c5-bb52-5ab13fb396a3"]
[description:"phantsper" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"d5139f95-a8a1-4adf-9e7d-c4098cc79a22"]
[description:"phantsper" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"30e36b48-89d6-4be2-82d0-98f7d8ac3796"]
[description:"spirituel" due:"1591212857" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"beeaa7d3-047f-49cf-8b7a-506a9e2e00d5"]
[description:"spirituel" due:"1591299257" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"039daf2f-07eb-4248-864d-d5fe2e69ce06"]
[description:"actualiser cours" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"2104d273-df4a-494b-b706-ee6a6ebc4f51" project:"récapitulatif" recur:"daily" status:"completed" uuid:"e50a28ae-43f3-4cea-8497-21c3dcb62275"]
[description:"actualiser cours" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"2104d273-df4a-494b-b706-ee6a6ebc4f51" project:"récapitulatif" recur:"daily" status:"completed" uuid:"e5918124-7fa1-4834-9500-526b6cdcd617"]
[description:"rangement" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"107f9685-2725-4af6-91cc-7a0dea4b4e15"]
[description:"rangement" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"ceba15af-9702-42e2-83b2-612c87c7958b"]
[description:"news" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"4b950cf3-6727-4281-859b-a79db1386bc2"]
[description:"news" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"a06a8a3b-4461-4ade-b277-954430a6c088"]
[description:"activite" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"8c525c4a-ae0a-43f1-ae2a-4892cb5d35ad"]
[description:"activite" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"facc2ff8-3f13-4c28-9182-e5adf07a4ef9"]
[description:"journal" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"3a15aef7-f978-44c6-a875-4fae591f20ad"]
[description:"journal" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"d15e04b0-d7ea-4473-b15d-fd6d5a27378a"]
[description:"planning" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"9c2baef6-ce71-4eae-9627-7c369643a57e"]
[description:"planning" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"2c09e299-2e1d-4258-b10e-055c7a187f4c"]
[description:"sac" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"39416460-5fde-4be1-a950-0b65d51926b0"]
[description:"sac" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"c678e40c-14c5-454c-8bab-ef9717afbdbb"]
[description:"kinyarwanda" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"e9c7df04-d414-42f9-8272-e2da5d71975e"]
[description:"kinyarwanda" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"9ed7e92b-bb3d-4449-a3d2-1baa752355e8"]
[description:"phantsper" due:"1591212863" end:"1591403442" entry:"1591273399" imask:"11" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"b2ca2919-397a-4a27-934a-4f979b8c348d"]
[description:"phantsper" due:"1591299263" end:"1591403442" entry:"1591273399" imask:"12" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"4e494328-841c-4d07-b7f8-8ad66e119241"]
[description:"spirituel" due:"1591126457" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"78fe8914-b94d-4eb3-84bf-de891487cef3"]
[description:"spirituel" due:"1591212857" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"dcd0d8f0-b6cf-4da9-8ac9-d1a257aefa34"]
[description:"spirituel" due:"1591299257" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"d117bb12-73c1-4ecf-b595-c3654eb299a4"]
[description:"actualiser cours" due:"1591126463" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"2104d273-df4a-494b-b706-ee6a6ebc4f51" project:"récapitulatif" recur:"daily" status:"completed" uuid:"9d74d371-c5a1-497a-8767-17b8fc30cfbf"]
[description:"actualiser cours" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"2104d273-df4a-494b-b706-ee6a6ebc4f51" project:"récapitulatif" recur:"daily" status:"completed" uuid:"b6237797-962e-4695-a856-0f88334c177f"]
[description:"actualiser cours" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"2104d273-df4a-494b-b706-ee6a6ebc4f51" project:"récapitulatif" recur:"daily" status:"completed" uuid:"6d9decb1-48f4-4068-880b-4f3504da0b16"]
[description:"rangement" due:"1591126463" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"8a9b9840-4ebb-46a8-804d-e16ee2df2803"]
[description:"rangement" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"2f77adb6-3755-418f-a2ea-38272fd8d532"]
[description:"rangement" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"29372cd3-cedd-425b-85a7-d255c4c21936"]
[description:"news" due:"1591126463" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"3d98bc17-9bda-423f-95d0-d2ab55e59041"]
[description:"news" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"351353d9-7732-463c-88c5-279058ef607f"]
[description:"news" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"cbe9c417-7b02-4f37-bfc4-70c2ed377761"]
[description:"activite" due:"1591126463" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"78d0df21-4f1d-4677-937b-1cae25282de8"]
[description:"activite" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"4b960bd4-53a7-4cb0-8cd5-91cf8334a2e8"]
[description:"activite" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"510e2b35-1f20-4ce8-a881-0e63d5f16149"]
[description:"journal" due:"1591126463" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"52e6f6c9-652d-49ce-9ec7-34d1926cce18"]
[description:"journal" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"af789345-e1c6-4846-9b25-ea15bf034585"]
[description:"journal" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"931bc05b-a0a5-424c-8b7d-b003a50329e2"]
[description:"planning" due:"1591126463" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"d205bbce-106a-42c7-ad5b-464037dc0454"]
[description:"planning" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"ebac52d8-2a98-41b3-93ba-cc045343e0c8"]
[description:"planning" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"a15fca60-6cc7-4699-a140-8db64982bb48"]
[description:"sac" due:"1591126463" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"9188d3eb-dc39-40ed-845d-36341b27cbcc"]
[description:"sac" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"0eefd3e6-df5a-4209-ba43-4aebd528e20c"]
[description:"sac" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"443a8d2f-1b6a-4872-aad3-bee9571ed1bb"]
[description:"kinyarwanda" due:"1591126463" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"a93efa2c-133c-4b11-946f-a6bfa9055675"]
[description:"kinyarwanda" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"9166c5db-810c-45ce-93b3-d2347b1757ad"]
[description:"kinyarwanda" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"6fd0efad-c3c6-486c-a468-4db080d555f5"]
[description:"phantsper" due:"1591126463" end:"1591403442" entry:"1591275842" imask:"10" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"716d542c-0c99-4f86-acda-e4879dd56e1c"]
[description:"phantsper" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"455256d2-738a-41da-a7b2-529036437c2f"]
[description:"phantsper" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"9ccecc0a-e2f3-47af-a008-7ce17eb79f9c"]
[description:"spirituel" due:"1591212857" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"e8d58809-f08a-48ff-915c-47aee5e64eba"]
[description:"spirituel" due:"1591299257" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"867c7cce-586d-48ce-bdb9-6c3a013cc29d"]
[description:"actualiser cours" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"2104d273-df4a-494b-b706-ee6a6ebc4f51" project:"récapitulatif" recur:"daily" status:"completed" uuid:"d7df28c9-1232-4467-b583-b857526eefc0"]
[description:"actualiser cours" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"2104d273-df4a-494b-b706-ee6a6ebc4f51" project:"récapitulatif" recur:"daily" status:"completed" uuid:"f5e7974a-d8b7-4cf4-bb23-0b7ea809410d"]
[description:"rangement" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"73b7d09e-a717-4f1b-9b81-39288ba1781f"]
[description:"rangement" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"c8a06bf4-accb-4d1e-9631-89de2b3a12b2" project:"récapitulatif" recur:"daily" status:"completed" uuid:"c3d6d159-556a-4c3a-87fe-88f3b1289e7f"]
[description:"news" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"04c7879f-a4fc-4144-85d3-8729e8bf7eff"]
[description:"news" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"85a1355a-fba7-4838-a973-3cdf8a3c2774" project:"récapitulatif" recur:"daily" status:"completed" uuid:"48e0af0f-e8d4-40ee-98ad-c096c6a6c329"]
[description:"activite" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"6c55e107-37ae-4e79-8149-51d315e3a5ef"]
[description:"activite" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"94e7675a-47fc-4d1b-a6eb-bf902e54a20a" project:"récapitulatif" recur:"daily" status:"completed" uuid:"dc52b504-e695-45e6-b2d4-85c647c2f2ed"]
[description:"journal" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"bde4a718-7553-4c8c-84af-7cc37fc2f819"]
[description:"journal" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"a0726429-4072-46ec-86cf-eba8c2e0a84f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"85bdad67-59a4-4b1e-a373-6debb2275cac"]
[description:"planning" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"a8548ea9-e597-4eeb-bf30-93f2f4953a59"]
[description:"planning" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"9b8adc60-1c3d-4eb9-b825-ccdb076d998f" project:"récapitulatif" recur:"daily" status:"completed" uuid:"3acf169f-32f6-415c-849b-90443ddea0a5"]
[description:"sac" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"94e282dc-4bdb-4ed7-838a-7be9d8c0880f"]
[description:"sac" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"f0097465-683e-459f-af1f-562c07f8ce86" project:"récapitulatif" recur:"daily" status:"completed" uuid:"ac8bc131-4657-4684-8ad8-99163678e994"]
[description:"kinyarwanda" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"1f6d4610-bc67-41aa-a37d-6ba22d1d911a"]
[description:"kinyarwanda" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"de1074a8-8fc4-4dba-9ba8-21afc8a8e59d" project:"récapitulatif" recur:"daily" status:"completed" uuid:"3c7132c2-dbbd-4428-9af5-48c42e43e742"]
[description:"phantsper" due:"1591212863" end:"1591403442" entry:"1591275842" imask:"11" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"44ebeb4b-f4de-4099-b594-95ee1e949787"]
[description:"phantsper" due:"1591299263" end:"1591403442" entry:"1591275842" imask:"12" modified:"1591403442" parent:"4eb212bc-9666-45c6-9a7b-de55f9b7e1b4" project:"récapitulatif" recur:"daily" status:"completed" uuid:"490e7143-0127-4710-93c7-4671850586e8"]
[description:"spirituel" due:"1591126457" end:"1591403442" entry:"1591281909" imask:"10" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"af897d3d-04b9-441e-b9da-aca0ea350e6f"]
[description:"spirituel" due:"1591212857" end:"1591403442" entry:"1591281909" imask:"11" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"65f69eb7-776b-4f8a-b90b-9e8f5b6bc1c0"]
[description:"spirituel" due:"1591299257" end:"1591403442" entry:"1591281909" imask:"12" modified:"1591403442" parent:"0cd612cb-5605-4c8a-8ed2-6332c8195861" project:"récapitulatif" recur:"daily" status:"completed" uuid:"8d58e841-b37b-4508-99d3-6676557ced9f"]
[description:"actualiser cours" due:"1591126463" end:"1591403442" entry:"1591281909" imask:"10" modified:"1591403442" parent:"2104d273-df4a-494b-b706-ee6a6ebc4f51" project:"récapitulatif" recur:"daily" status:"completed" uuid:"65bf6ae4-ec04-4de5-9bf4-d72d5f83405a"]
[description:"actualiser cours" due:"1591212863" end:"1591403442" entry:"1591281909" imask:"11" modified:"1591403442" parent:"2104d273-df4a-494b-b706-ee6a6ebc4f51" project:"récapitulatif" recur:"daily" status:"completed" uuid:"128db868-21e6-4b9a-a357-dce8f2c4f324"]
